duration_sec,start_time,end_time,start_station_id,end_station_id,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,duration_min
626,2019-02-17 12:41:10.219,2019-02-17 12:51:37.197,383.0,3.0,6105,Customer,1988.0,Male,No,10.433333333333334
1570,2019-02-17 12:25:23.154,2019-02-17 12:51:33.201,3.0,54.0,4813,Customer,1984.0,Male,No,26.166666666666668
974,2019-02-17 12:35:15.998,2019-02-17 12:51:30.088,121.0,5.0,5942,Customer,1985.0,Male,No,16.233333333333334
959,2019-02-17 12:35:18.729,2019-02-17 12:51:18.172,121.0,5.0,4930,Customer,,,No,15.983333333333333
909,2019-02-17 12:35:43.253,2019-02-17 12:50:52.965,21.0,8.0,5341,Customer,1988.0,Male,No,15.15
678,2019-02-17 12:39:27.969,2019-02-17 12:50:46.507,72.0,5.0,4767,Customer,1991.0,Female,No,11.3
3282,2019-02-17 11:55:05.984,2019-02-17 12:49:48.121,14.0,324.0,3319,Customer,,,No,54.7
5330,2019-02-17 11:20:17.318,2019-02-17 12:49:07.566,19.0,70.0,5441,Customer,,,No,88.83333333333333
5291,2019-02-17 11:20:38.152,2019-02-17 12:48:49.905,19.0,70.0,4716,Customer,,,No,88.18333333333334
560,2019-02-17 12:39:28.803,2019-02-17 12:48:49.750,194.0,195.0,185,Customer,1974.0,Male,No,9.333333333333334
988,2019-02-17 12:30:44.036,2019-02-17 12:47:12.918,53.0,127.0,6550,Customer,,,No,16.466666666666665
1009,2019-02-17 12:30:08.184,2019-02-17 12:46:57.954,53.0,127.0,6288,Customer,,,No,16.816666666666666
1064,2019-02-17 12:29:00.642,2019-02-17 12:46:45.300,160.0,203.0,5079,Customer,1989.0,Female,No,17.733333333333334
1265,2019-02-17 12:25:35.545,2019-02-17 12:46:41.253,120.0,5.0,2440,Customer,1973.0,Male,No,21.083333333333332
944,2019-02-17 12:30:47.124,2019-02-17 12:46:31.878,284.0,17.0,3571,Customer,,,No,15.733333333333333
883,2019-02-17 12:31:42.306,2019-02-17 12:46:26.012,284.0,17.0,397,Customer,,,No,14.716666666666667
238,2019-02-17 12:39:33.960,2019-02-17 12:43:32.457,126.0,93.0,6175,Customer,1984.0,Male,No,3.966666666666667
5604,2019-02-17 11:10:07.117,2019-02-17 12:43:31.246,50.0,6.0,2875,Customer,1990.0,Female,No,93.4
1118,2019-02-17 12:21:18.768,2019-02-17 12:39:57.564,54.0,58.0,5274,Customer,,,No,18.633333333333333
681,2019-02-17 12:27:34.392,2019-02-17 12:38:56.052,70.0,96.0,4998,Customer,1996.0,Male,No,11.35
519,2019-02-17 12:29:52.995,2019-02-17 12:38:32.518,6.0,8.0,4453,Customer,1966.0,Female,No,8.65
514,2019-02-17 12:29:51.477,2019-02-17 12:38:26.236,6.0,8.0,6548,Customer,1966.0,Female,No,8.566666666666666
1074,2019-02-17 12:20:11.902,2019-02-17 12:38:06.409,54.0,4.0,3225,Customer,1991.0,Male,No,17.9
8305,2019-02-17 10:19:21.584,2019-02-17 12:37:46.805,29.0,29.0,4793,Customer,1971.0,Male,No,138.41666666666666
552,2019-02-17 12:28:31.023,2019-02-17 12:37:43.088,201.0,163.0,4545,Customer,,,No,9.2
2674,2019-02-17 11:52:37.986,2019-02-17 12:37:11.986,15.0,6.0,2960,Customer,,,No,44.56666666666667
1312,2019-02-17 12:14:53.174,2019-02-17 12:36:45.943,126.0,336.0,5731,Customer,1988.0,Female,No,21.866666666666667
2123,2019-02-17 12:01:04.639,2019-02-17 12:36:28.130,377.0,71.0,4553,Customer,1990.0,Male,No,35.38333333333333
2177,2019-02-17 12:00:07.639,2019-02-17 12:36:24.817,377.0,71.0,5240,Customer,1990.0,Male,No,36.28333333333333
8186,2019-02-17 10:19:16.070,2019-02-17 12:35:42.752,29.0,29.0,5411,Customer,1971.0,Male,No,136.43333333333334
4529,2019-02-17 11:19:34.058,2019-02-17 12:35:04.018,54.0,6.0,411,Customer,,,No,75.48333333333333
990,2019-02-17 12:17:26.578,2019-02-17 12:33:56.849,15.0,324.0,3493,Customer,1974.0,Female,No,16.5
2611,2019-02-17 11:50:01.669,2019-02-17 12:33:33.151,6.0,368.0,439,Customer,,,No,43.516666666666666
543,2019-02-17 12:24:20.224,2019-02-17 12:33:23.886,77.0,90.0,1103,Customer,1986.0,Female,No,9.05
2600,2019-02-17 11:49:38.775,2019-02-17 12:32:59.723,6.0,368.0,406,Customer,,,No,43.333333333333336
1042,2019-02-17 12:14:41.850,2019-02-17 12:32:04.220,239.0,239.0,5922,Customer,1989.0,Male,No,17.366666666666667
1361,2019-02-17 12:09:04.069,2019-02-17 12:31:45.116,21.0,336.0,5946,Customer,1989.0,Male,No,22.683333333333334
1428,2019-02-17 12:07:36.569,2019-02-17 12:31:25.129,21.0,336.0,6169,Customer,1990.0,Male,No,23.8
2278,2019-02-17 11:51:53.412,2019-02-17 12:29:51.588,15.0,6.0,689,Customer,,,No,37.96666666666667
748,2019-02-17 12:17:19.447,2019-02-17 12:29:47.456,115.0,110.0,2262,Customer,1993.0,Female,No,12.466666666666667
791,2019-02-17 12:16:21.939,2019-02-17 12:29:33.301,115.0,110.0,2413,Customer,1992.0,Female,No,13.183333333333334
1541,2019-02-17 12:02:34.414,2019-02-17 12:28:15.890,116.0,28.0,1180,Customer,1985.0,Female,No,25.683333333333334
1187,2019-02-17 12:07:44.740,2019-02-17 12:27:32.024,15.0,6.0,4336,Customer,2001.0,Female,No,19.783333333333335
1148,2019-02-17 12:08:15.037,2019-02-17 12:27:23.996,15.0,6.0,5517,Customer,2001.0,Female,No,19.133333333333333
1077,2019-02-17 12:08:10.482,2019-02-17 12:26:08.445,5.0,6.0,2887,Customer,,,No,17.95
1049,2019-02-17 12:08:27.855,2019-02-17 12:25:57.115,5.0,6.0,1506,Customer,,,No,17.483333333333334
1024,2019-02-17 12:08:13.349,2019-02-17 12:25:18.277,21.0,90.0,4993,Customer,1989.0,Female,No,17.066666666666666
2038,2019-02-17 11:48:11.959,2019-02-17 12:22:10.143,36.0,10.0,5107,Customer,,,No,33.96666666666667
311,2019-02-17 12:16:45.161,2019-02-17 12:21:56.163,254.0,254.0,4568,Customer,1985.0,Male,No,5.183333333333334
842,2019-02-17 12:05:42.540,2019-02-17 12:19:45.138,61.0,19.0,4635,Customer,1998.0,Female,No,14.033333333333333
859,2019-02-17 12:05:06.416,2019-02-17 12:19:25.646,61.0,19.0,4968,Customer,1998.0,Female,No,14.316666666666666
1882,2019-02-17 11:47:55.522,2019-02-17 12:19:18.294,36.0,10.0,5480,Customer,1992.0,Female,No,31.366666666666667
663,2019-02-17 12:05:55.125,2019-02-17 12:16:58.563,256.0,240.0,1270,Customer,,,No,11.05
1361,2019-02-17 11:53:54.602,2019-02-17 12:16:35.661,36.0,6.0,6595,Customer,1976.0,Female,No,22.683333333333334
1348,2019-02-17 11:53:42.649,2019-02-17 12:16:11.255,36.0,6.0,5315,Customer,1976.0,Female,No,22.466666666666665
260,2019-02-17 12:10:44.169,2019-02-17 12:15:04.329,336.0,350.0,1299,Customer,1976.0,Male,No,4.333333333333333
2348,2019-02-17 11:33:38.812,2019-02-17 12:12:47.020,323.0,6.0,6306,Customer,1966.0,Female,No,39.13333333333333
2336,2019-02-17 11:33:38.711,2019-02-17 12:12:35.455,323.0,6.0,6194,Customer,1966.0,Female,No,38.93333333333333
1201,2019-02-17 11:52:33.070,2019-02-17 12:12:34.330,245.0,258.0,1730,Customer,,,No,20.016666666666666
8331,2019-02-17 09:52:38.145,2019-02-17 12:11:29.556,369.0,371.0,4955,Customer,1989.0,Female,No,138.85
802,2019-02-17 11:56:07.085,2019-02-17 12:09:29.821,53.0,377.0,5247,Customer,1997.0,Female,No,13.366666666666667
8091,2019-02-17 09:54:27.376,2019-02-17 12:09:19.092,369.0,371.0,6433,Customer,1985.0,Male,No,134.85
507,2019-02-17 12:00:04.149,2019-02-17 12:08:31.874,96.0,59.0,6508,Customer,2000.0,Male,No,8.45
3100,2019-02-17 11:15:37.165,2019-02-17 12:07:17.928,30.0,8.0,6341,Customer,1979.0,Male,No,51.666666666666664
3089,2019-02-17 11:15:20.537,2019-02-17 12:06:50.365,30.0,8.0,6252,Customer,1979.0,Male,No,51.483333333333334
917,2019-02-17 11:50:48.149,2019-02-17 12:06:05.663,121.0,121.0,5942,Customer,1982.0,Male,No,15.283333333333333
1550,2019-02-17 11:38:07.361,2019-02-17 12:03:57.921,108.0,15.0,5017,Customer,1980.0,Other,No,25.833333333333332
722,2019-02-17 11:49:40.547,2019-02-17 12:01:43.488,259.0,246.0,6450,Customer,,,No,12.033333333333333
746,2019-02-17 11:49:11.408,2019-02-17 12:01:37.446,259.0,246.0,5503,Customer,1994.0,Male,No,12.433333333333334
1210,2019-02-17 11:40:29.399,2019-02-17 12:00:39.638,47.0,60.0,3328,Customer,,,No,20.166666666666668
1720,2019-02-17 11:31:42.094,2019-02-17 12:00:23.072,369.0,368.0,5232,Customer,1975.0,Male,No,28.666666666666668
392,2019-02-17 11:53:34.307,2019-02-17 12:00:07.058,242.0,245.0,5450,Customer,1994.0,Male,No,6.533333333333333
456,2019-02-17 11:52:26.269,2019-02-17 12:00:02.353,370.0,61.0,5277,Customer,1990.0,Male,No,7.6
1717,2019-02-17 11:31:06.785,2019-02-17 11:59:43.828,369.0,368.0,6399,Customer,1975.0,Male,No,28.616666666666667
429,2019-02-17 11:51:45.032,2019-02-17 11:58:54.864,377.0,375.0,5230,Customer,,,No,7.15
1851,2019-02-17 11:26:14.832,2019-02-17 11:57:06.436,6.0,371.0,4996,Customer,1989.0,Female,No,30.85
316,2019-02-17 11:51:47.358,2019-02-17 11:57:04.178,171.0,175.0,2557,Customer,1989.0,Male,No,5.266666666666667
1771,2019-02-17 11:27:17.840,2019-02-17 11:56:49.342,6.0,371.0,6577,Customer,1984.0,Male,No,29.516666666666666
1933,2019-02-17 11:24:31.715,2019-02-17 11:56:45.144,6.0,371.0,623,Customer,1989.0,Female,No,32.21666666666667
1793,2019-02-17 11:26:42.202,2019-02-17 11:56:35.276,6.0,371.0,6389,Customer,1989.0,Female,No,29.883333333333333
935,2019-02-17 11:40:19.409,2019-02-17 11:55:55.172,223.0,25.0,5009,Customer,,,No,15.583333333333334
268,2019-02-17 11:51:20.401,2019-02-17 11:55:48.942,98.0,127.0,6566,Customer,1986.0,Female,No,4.466666666666667
761,2019-02-17 11:42:43.465,2019-02-17 11:55:24.923,385.0,246.0,3290,Customer,1972.0,Male,No,12.683333333333334
1888,2019-02-17 11:23:48.736,2019-02-17 11:55:17.121,6.0,371.0,6291,Customer,1989.0,Female,No,31.466666666666665
789,2019-02-17 11:41:58.114,2019-02-17 11:55:07.278,141.0,356.0,1511,Customer,1995.0,Female,No,13.15
563,2019-02-17 11:44:25.182,2019-02-17 11:53:48.972,370.0,67.0,6395,Customer,1983.0,Male,No,9.383333333333333
1511,2019-02-17 11:27:21.010,2019-02-17 11:52:32.040,67.0,15.0,5575,Customer,1988.0,Female,No,25.183333333333334
636,2019-02-17 11:40:40.253,2019-02-17 11:51:17.045,36.0,36.0,6593,Customer,1976.0,Female,No,10.6
1426,2019-02-17 11:27:17.240,2019-02-17 11:51:04.114,206.0,155.0,1121,Customer,1971.0,Male,No,23.766666666666666
527,2019-02-17 11:39:38.140,2019-02-17 11:48:25.791,50.0,6.0,6295,Customer,1988.0,Male,No,8.783333333333333
493,2019-02-17 11:39:58.856,2019-02-17 11:48:11.864,36.0,36.0,1315,Customer,1976.0,Female,No,8.216666666666667
3199,2019-02-17 10:54:37.487,2019-02-17 11:47:56.599,15.0,3.0,27,Customer,,,No,53.31666666666667
1703,2019-02-17 11:19:31.911,2019-02-17 11:47:55.769,19.0,9.0,833,Customer,,,No,28.383333333333333
1701,2019-02-17 11:19:19.291,2019-02-17 11:47:40.839,19.0,9.0,2147,Customer,,,No,28.35
1882,2019-02-17 11:15:38.565,2019-02-17 11:47:01.283,127.0,36.0,1864,Customer,1988.0,Female,No,31.366666666666667
223,2019-02-17 11:41:32.799,2019-02-17 11:45:15.893,115.0,91.0,429,Customer,1990.0,Male,No,3.716666666666667
743,2019-02-17 11:31:46.692,2019-02-17 11:44:09.879,87.0,124.0,4466,Customer,1991.0,Male,No,12.383333333333333
1201,2019-02-17 11:23:45.071,2019-02-17 11:43:46.756,131.0,321.0,4613,Customer,1991.0,Female,No,20.016666666666666
699,2019-02-17 11:30:58.631,2019-02-17 11:42:38.391,223.0,147.0,2409,Customer,1981.0,Male,No,11.65
922,2019-02-17 11:26:17.174,2019-02-17 11:41:39.747,20.0,16.0,133,Customer,1989.0,Male,No,15.366666666666667
6775,2019-02-17 09:47:31.327,2019-02-17 11:40:26.770,19.0,285.0,5445,Customer,2000.0,Female,No,112.91666666666667
1090,2019-02-17 11:21:43.415,2019-02-17 11:39:53.857,121.0,19.0,5444,Customer,1992.0,Female,No,18.166666666666668
430,2019-02-17 11:32:03.742,2019-02-17 11:39:14.706,81.0,343.0,3388,Customer,1996.0,Male,No,7.166666666666667
894,2019-02-17 11:24:11.344,2019-02-17 11:39:06.270,20.0,16.0,1244,Customer,1997.0,Male,No,14.9
669,2019-02-17 11:27:48.727,2019-02-17 11:38:58.574,58.0,54.0,5462,Customer,1997.0,Female,No,11.15
459,2019-02-17 11:29:44.946,2019-02-17 11:37:24.918,26.0,11.0,4772,Customer,1964.0,Male,No,7.65
693,2019-02-17 11:23:52.647,2019-02-17 11:35:25.936,50.0,61.0,5900,Customer,1990.0,Female,No,11.55
689,2019-02-17 11:23:46.814,2019-02-17 11:35:16.343,50.0,61.0,4635,Customer,1989.0,Male,No,11.483333333333333
999,2019-02-17 11:18:05.618,2019-02-17 11:34:45.311,386.0,41.0,3087,Customer,1984.0,Male,No,16.65
992,2019-02-17 11:18:04.619,2019-02-17 11:34:36.935,386.0,41.0,2361,Customer,1984.0,Male,No,16.533333333333335
579,2019-02-17 11:23:52.139,2019-02-17 11:33:31.424,386.0,124.0,5343,Customer,1991.0,Female,No,9.65
1913,2019-02-17 11:01:09.909,2019-02-17 11:33:03.066,183.0,202.0,2419,Customer,1989.0,Female,No,31.883333333333333
1886,2019-02-17 11:01:35.697,2019-02-17 11:33:02.632,183.0,202.0,206,Customer,1989.0,Female,No,31.433333333333334
1681,2019-02-17 11:04:17.961,2019-02-17 11:32:19.437,76.0,377.0,4435,Customer,1986.0,Female,No,28.016666666666666
1582,2019-02-17 11:05:43.478,2019-02-17 11:32:05.696,76.0,377.0,5835,Customer,1986.0,Female,No,26.366666666666667
1015,2019-02-17 11:14:34.385,2019-02-17 11:31:29.993,,,4093,Customer,1991.0,Female,No,16.916666666666668
764,2019-02-17 11:18:13.042,2019-02-17 11:30:57.561,5.0,73.0,5240,Customer,1986.0,Female,No,12.733333333333333
983,2019-02-17 11:14:06.753,2019-02-17 11:30:30.553,5.0,11.0,2991,Customer,,,No,16.383333333333333
982,2019-02-17 11:14:07.499,2019-02-17 11:30:29.561,5.0,11.0,2280,Customer,,,No,16.366666666666667
659,2019-02-17 11:17:20.928,2019-02-17 11:28:19.932,81.0,23.0,4804,Customer,1990.0,Male,No,10.983333333333333
865,2019-02-17 11:12:46.251,2019-02-17 11:27:11.389,100.0,368.0,5310,Customer,1992.0,Male,No,14.416666666666666
557,2019-02-17 11:17:29.224,2019-02-17 11:26:46.619,258.0,239.0,5270,Customer,2000.0,Male,No,9.283333333333333
449,2019-02-17 11:19:08.813,2019-02-17 11:26:38.197,258.0,239.0,2024,Customer,2000.0,Female,No,7.483333333333333
326,2019-02-17 11:21:06.113,2019-02-17 11:26:32.980,258.0,239.0,4506,Customer,2000.0,Male,No,5.433333333333334
62,2019-02-17 11:23:48.384,2019-02-17 11:24:50.424,20.0,20.0,2266,Customer,1989.0,Male,No,1.0333333333333334
704,2019-02-17 11:10:33.635,2019-02-17 11:22:18.531,356.0,141.0,3705,Customer,1992.0,Female,No,11.733333333333333
1048,2019-02-17 11:04:43.241,2019-02-17 11:22:11.726,44.0,56.0,1450,Customer,1996.0,Female,No,17.466666666666665
1035,2019-02-17 11:04:43.020,2019-02-17 11:21:58.516,44.0,56.0,3676,Customer,1996.0,Female,No,17.25
708,2019-02-17 11:09:29.893,2019-02-17 11:21:17.927,80.0,122.0,4319,Customer,1983.0,Other,No,11.8
1133,2019-02-17 11:02:09.867,2019-02-17 11:21:03.707,30.0,112.0,4742,Customer,1978.0,Male,No,18.883333333333333
2236,2019-02-17 10:43:40.070,2019-02-17 11:20:56.402,380.0,380.0,6123,Customer,1992.0,Male,No,37.266666666666666
1102,2019-02-17 11:02:17.432,2019-02-17 11:20:39.625,30.0,112.0,5958,Customer,1978.0,Male,No,18.366666666666667
1643,2019-02-17 10:53:02.467,2019-02-17 11:20:26.202,256.0,172.0,2111,Customer,1971.0,Male,No,27.383333333333333
2172,2019-02-17 10:44:09.315,2019-02-17 11:20:21.361,380.0,380.0,6567,Customer,1989.0,Male,No,36.2
72,2019-02-17 11:17:35.709,2019-02-17 11:18:48.248,258.0,258.0,76,Customer,2000.0,Male,No,1.2
1169,2019-02-17 10:58:09.202,2019-02-17 11:17:38.294,139.0,89.0,4424,Customer,1988.0,Male,No,19.483333333333334
1155,2019-02-17 10:57:46.694,2019-02-17 11:17:01.769,130.0,16.0,4795,Customer,,,No,19.25
831,2019-02-17 11:03:08.138,2019-02-17 11:16:59.627,137.0,55.0,4655,Customer,1969.0,Male,No,13.85
214,2019-02-17 11:11:51.139,2019-02-17 11:15:25.465,116.0,114.0,6499,Customer,,,No,3.566666666666667
206,2019-02-17 11:11:41.201,2019-02-17 11:15:07.243,116.0,114.0,6573,Customer,,,No,3.433333333333333
230,2019-02-17 11:10:45.404,2019-02-17 11:14:36.105,364.0,81.0,4370,Customer,1990.0,Male,No,3.8333333333333335
1042,2019-02-17 10:57:11.764,2019-02-17 11:14:34.023,6.0,16.0,2868,Customer,1997.0,Male,No,17.366666666666667
973,2019-02-17 10:57:26.399,2019-02-17 11:13:39.649,5.0,16.0,2101,Customer,,,No,16.216666666666665
2216,2019-02-17 10:36:40.648,2019-02-17 11:13:36.670,30.0,6.0,623,Customer,,,No,36.93333333333333
1149,2019-02-17 10:54:21.497,2019-02-17 11:13:31.319,5.0,16.0,1852,Customer,,,No,19.15
1125,2019-02-17 10:54:13.285,2019-02-17 11:12:58.420,73.0,90.0,1184,Customer,1983.0,Female,No,18.75
1093,2019-02-17 10:54:14.333,2019-02-17 11:12:28.160,350.0,386.0,5918,Customer,1983.0,Male,No,18.216666666666665
1040,2019-02-17 10:55:06.073,2019-02-17 11:12:27.052,350.0,386.0,5343,Customer,1988.0,Female,No,17.333333333333332
893,2019-02-17 10:57:31.504,2019-02-17 11:12:25.362,6.0,16.0,1468,Customer,1989.0,Male,No,14.883333333333333
285,2019-02-17 11:07:05.665,2019-02-17 11:11:51.008,336.0,100.0,5570,Customer,1992.0,Male,No,4.75
1068,2019-02-17 10:52:56.013,2019-02-17 11:10:44.106,5.0,15.0,1259,Customer,,,No,17.8
3476,2019-02-17 10:12:34.070,2019-02-17 11:10:30.521,15.0,370.0,6395,Customer,1963.0,Female,No,57.93333333333333
3577,2019-02-17 10:10:51.301,2019-02-17 11:10:29.002,15.0,370.0,6533,Customer,1962.0,Male,No,59.61666666666667
4151,2019-02-17 10:00:28.532,2019-02-17 11:09:40.189,132.0,109.0,5150,Customer,1994.0,Female,No,69.18333333333334
676,2019-02-17 10:57:46.784,2019-02-17 11:09:03.174,126.0,36.0,6092,Customer,1988.0,Female,No,11.266666666666667
4450,2019-02-17 09:54:08.386,2019-02-17 11:08:19.374,28.0,28.0,127,Customer,,,No,74.16666666666667
298,2019-02-17 11:02:52.791,2019-02-17 11:07:50.883,137.0,140.0,6459,Customer,1990.0,Female,No,4.966666666666667
632,2019-02-17 10:55:30.707,2019-02-17 11:06:02.962,211.0,7.0,4673,Customer,1988.0,Female,No,10.533333333333333
4067,2019-02-17 09:56:27.772,2019-02-17 11:04:15.309,220.0,220.0,691,Customer,1968.0,Female,No,67.78333333333333
1290,2019-02-17 10:39:57.313,2019-02-17 11:01:27.393,196.0,154.0,5192,Customer,1989.0,Male,No,21.5
991,2019-02-17 10:42:45.826,2019-02-17 10:59:17.520,72.0,14.0,6148,Customer,1988.0,Male,No,16.516666666666666
465,2019-02-17 10:47:10.277,2019-02-17 10:54:55.327,13.0,5.0,6138,Customer,1986.0,Female,No,7.75
1082,2019-02-17 10:34:59.553,2019-02-17 10:53:02.394,98.0,98.0,6566,Customer,1986.0,Female,No,18.033333333333335
556,2019-02-17 10:43:38.648,2019-02-17 10:52:54.687,133.0,145.0,4747,Customer,1989.0,Male,No,9.266666666666667
3420,2019-02-17 09:53:53.439,2019-02-17 10:50:54.401,75.0,75.0,6314,Customer,1993.0,Male,No,57.0
10632,2019-02-17 07:53:36.876,2019-02-17 10:50:49.200,3.0,15.0,1417,Customer,,,No,177.2
3435,2019-02-17 09:53:03.168,2019-02-17 10:50:18.518,323.0,377.0,1488,Customer,1996.0,Female,No,57.25
1499,2019-02-17 10:22:40.469,2019-02-17 10:47:40.298,122.0,130.0,1580,Customer,1985.0,Female,No,24.983333333333334
1565,2019-02-17 10:21:26.928,2019-02-17 10:47:32.794,122.0,130.0,477,Customer,,,No,26.083333333333332
96,2019-02-17 10:43:01.242,2019-02-17 10:44:37.646,243.0,239.0,5922,Customer,1997.0,Female,No,1.6
1402,2019-02-17 10:19:55.083,2019-02-17 10:43:17.090,271.0,258.0,4506,Customer,1994.0,Female,No,23.366666666666667
1410,2019-02-17 10:19:44.071,2019-02-17 10:43:14.953,271.0,258.0,5270,Customer,1990.0,Male,No,23.5
1547,2019-02-17 10:16:45.241,2019-02-17 10:42:32.933,355.0,47.0,2955,Customer,1983.0,Male,No,25.783333333333335
3176,2019-02-17 09:48:14.471,2019-02-17 10:41:11.425,377.0,72.0,4464,Customer,1988.0,Male,No,52.93333333333333
923,2019-02-17 10:24:59.985,2019-02-17 10:40:23.388,72.0,67.0,6275,Customer,1986.0,Female,No,15.383333333333333
1162,2019-02-17 10:20:36.990,2019-02-17 10:39:59.061,249.0,256.0,2111,Customer,1971.0,Male,No,19.366666666666667
3133,2019-02-17 09:47:24.485,2019-02-17 10:39:37.718,246.0,259.0,2115,Customer,,,No,52.21666666666667
3130,2019-02-17 09:47:24.280,2019-02-17 10:39:34.782,246.0,259.0,6450,Customer,1994.0,Male,No,52.166666666666664
360,2019-02-17 10:33:32.531,2019-02-17 10:39:33.382,115.0,93.0,2136,Customer,1989.0,Male,No,6.0
1433,2019-02-17 10:10:05.866,2019-02-17 10:33:59.269,81.0,42.0,479,Customer,1995.0,Female,No,23.883333333333333
1423,2019-02-17 10:10:06.095,2019-02-17 10:33:49.330,81.0,42.0,3004,Customer,1995.0,Female,No,23.716666666666665
409,2019-02-17 10:26:06.179,2019-02-17 10:32:56.126,73.0,58.0,6296,Customer,1985.0,Female,No,6.816666666666666
1050,2019-02-17 10:14:48.804,2019-02-17 10:32:19.100,4.0,350.0,2287,Customer,,,No,17.5
1008,2019-02-17 10:15:24.999,2019-02-17 10:32:13.892,4.0,350.0,99,Customer,,,No,16.8
424,2019-02-17 10:24:56.041,2019-02-17 10:32:00.584,336.0,106.0,5481,Customer,1993.0,Female,No,7.066666666666666
1309,2019-02-17 10:09:38.738,2019-02-17 10:31:28.008,181.0,171.0,780,Customer,1970.0,Male,No,21.816666666666666
1388,2019-02-17 10:03:12.478,2019-02-17 10:26:20.701,28.0,6.0,1468,Customer,,,No,23.133333333333333
1353,2019-02-17 10:03:30.542,2019-02-17 10:26:03.762,28.0,6.0,2868,Customer,,,No,22.55
482,2019-02-17 10:17:32.122,2019-02-17 10:25:34.833,121.0,98.0,6566,Customer,1986.0,Female,No,8.033333333333333
1501,2019-02-17 09:52:58.945,2019-02-17 10:18:00.345,153.0,249.0,2111,Customer,1971.0,Male,No,25.016666666666666
329,2019-02-17 10:10:54.961,2019-02-17 10:16:24.704,19.0,26.0,5268,Customer,,,No,5.483333333333333
367,2019-02-17 10:07:33.553,2019-02-17 10:13:41.232,64.0,5.0,4804,Customer,1995.0,Male,No,6.116666666666666
1057,2019-02-17 09:55:15.210,2019-02-17 10:12:52.810,124.0,54.0,6139,Customer,,,No,17.616666666666667
832,2019-02-17 09:53:33.730,2019-02-17 10:07:26.078,345.0,15.0,4758,Customer,,,No,13.866666666666667
842,2019-02-17 09:50:23.488,2019-02-17 10:04:25.947,336.0,223.0,5297,Customer,1992.0,Female,No,14.033333333333333
130,2019-02-17 09:57:55.460,2019-02-17 10:00:05.671,132.0,132.0,5327,Customer,1994.0,Female,No,2.1666666666666665
4474,2019-02-17 08:41:26.183,2019-02-17 09:56:00.555,15.0,377.0,4335,Customer,1976.0,Male,No,74.56666666666666
506,2019-02-17 09:46:30.810,2019-02-17 09:54:57.077,147.0,223.0,1159,Customer,1981.0,Male,No,8.433333333333334
3228,2019-02-17 08:59:58.917,2019-02-17 09:53:47.243,5.0,84.0,1248,Customer,1986.0,Male,No,53.8
519,2019-02-17 09:44:54.259,2019-02-17 09:53:33.461,59.0,96.0,6208,Customer,2000.0,Male,No,8.65
584,2019-02-17 09:42:55.596,2019-02-17 09:52:40.036,139.0,108.0,6591,Customer,1996.0,Female,No,9.733333333333333
564,2019-02-17 09:40:37.106,2019-02-17 09:50:01.716,95.0,132.0,5549,Customer,1966.0,Male,No,9.4
910,2019-02-17 09:31:27.749,2019-02-17 09:46:38.357,171.0,171.0,3349,Customer,1993.0,Male,No,15.166666666666666
1834,2019-02-17 09:15:19.509,2019-02-17 09:45:53.703,14.0,377.0,5239,Customer,1988.0,Male,No,30.566666666666666
1380,2019-02-17 09:20:15.132,2019-02-17 09:43:15.204,142.0,73.0,4944,Customer,1978.0,Female,No,23.0
1347,2019-02-17 09:19:57.736,2019-02-17 09:42:25.674,142.0,73.0,6296,Customer,1978.0,Female,No,22.45
569,2019-02-17 09:27:32.687,2019-02-17 09:37:01.907,71.0,121.0,4927,Customer,1983.0,Male,No,9.483333333333333
825,2019-02-17 09:19:54.103,2019-02-17 09:33:40.015,218.0,190.0,2498,Customer,1984.0,Male,No,13.75
595,2019-02-17 09:19:11.033,2019-02-17 09:29:06.858,156.0,151.0,6386,Customer,1980.0,Male,No,9.916666666666666
387,2019-02-17 09:22:11.264,2019-02-17 09:28:38.540,81.0,116.0,5947,Customer,1990.0,Male,No,6.45
1126,2019-02-17 09:07:31.172,2019-02-17 09:26:18.102,84.0,13.0,6512,Customer,1986.0,Female,No,18.766666666666666
1782,2019-02-17 08:49:30.332,2019-02-17 09:19:12.543,132.0,377.0,5482,Customer,1966.0,Male,No,29.7
408,2019-02-17 09:09:50.179,2019-02-17 09:16:38.565,6.0,14.0,3319,Customer,1972.0,Male,No,6.8
1397,2019-02-17 08:51:02.494,2019-02-17 09:14:20.010,171.0,181.0,2839,Customer,1970.0,Male,No,23.283333333333335
1917,2019-02-17 08:37:30.322,2019-02-17 09:09:27.765,62.0,62.0,2527,Customer,1986.0,Female,No,31.95
2739,2019-02-17 08:18:44.142,2019-02-17 09:04:23.515,369.0,368.0,5575,Customer,2000.0,Male,No,45.65
256,2019-02-17 08:52:25.742,2019-02-17 08:56:42.368,182.0,195.0,3321,Customer,1979.0,Male,No,4.266666666666667
926,2019-02-17 08:39:18.703,2019-02-17 08:54:45.460,54.0,124.0,4848,Customer,,,No,15.433333333333334
1435,2019-02-17 08:29:31.881,2019-02-17 08:53:27.467,361.0,124.0,3133,Customer,1984.0,Male,No,23.916666666666668
556,2019-02-17 08:42:35.872,2019-02-17 08:51:52.531,27.0,5.0,1248,Customer,1968.0,Male,No,9.266666666666667
1250,2019-02-17 08:30:02.453,2019-02-17 08:50:53.115,361.0,129.0,3363,Customer,1984.0,Male,No,20.833333333333332
